#Parameters = {d=1; g=0.5; h=2.4; l=6; m=3; p=0.5; phi=0; s=1.3; t=0.035; theta=0; w=7}
#"Frequency / GHz"	"SZmax(2),Zmax(1) [Magnitude]"
#------------------------------------------------
2.0000000000000	0.0039190031285988
2.0100000000000	0.0039871138853957
2.0200000000000	0.0040561678634714
2.0300000000000	0.0041261760542784
2.0400000000000	0.0041971495890374
2.0500000000000	0.0042690997408110
2.0600000000000	0.0043420379266158
2.0700000000000	0.0044159757095684
2.0800000000000	0.0044909248010674
2.0900000000000	0.0045668970630153
2.1000000000000	0.0046439045100787
2.1100000000000	0.0047219593119817
2.1200000000000	0.0048010737958505
2.1300000000000	0.0048812604485841
2.1400000000000	0.0049625319192801
2.1500000000000	0.0050449010216898
2.1600000000000	0.0051283807367282
2.1700000000000	0.0052129842150216
2.1800000000000	0.0052987247794941
2.1900000000000	0.0053856159280141
2.2000000000000	0.0054736713360730
2.2100000000000	0.0055629048595193
2.2200000000000	0.0056533305373384
2.2300000000000	0.0057449625944816
2.2400000000000	0.0058378154447430
2.2500000000000	0.0059319036936986
2.2600000000000	0.0060272421416778
2.2700000000000	0.0061238457868062
2.2800000000000	0.0062217298280955
2.2900000000000	0.0063209096685896
2.3000000000000	0.0064214009185595
2.3100000000000	0.0065232193987756
2.3200000000000	0.0066263811438183
2.3300000000000	0.0067309024054591
2.3400000000000	0.0068367996560995
2.3500000000000	0.0069440895922775
2.3600000000000	0.0070527891382296
2.3700000000000	0.0071629154495253
2.3800000000000	0.0072744859167682
2.3900000000000	0.0073875181693548
2.4000000000000	0.0075020300793186
2.4100000000000	0.0076180397652221
2.4200000000000	0.0077355655961636
2.4300000000000	0.0078546261957878
2.4400000000000	0.0079752404464518
2.4500000000000	0.0080974274934146
2.4600000000000	0.0082212067491076
2.4700000000000	0.0083465978975212
2.4800000000000	0.0084736208986284
2.4900000000000	0.0086022959929252
2.5000000000000	0.0087326437060456
2.5100000000000	0.0088646848534466
2.5200000000000	0.0089984405452216
2.5300000000000	0.0091339321909602
2.5400000000000	0.0092711815047305
2.5500000000000	0.0094102105101532
2.5600000000000	0.0095510415455517
2.5700000000000	0.0096936972692341
2.5800000000000	0.0098382006648497
2.5900000000000	0.0099845750468523
2.6000000000000	0.010132844066088
2.6100000000000	0.010283031715469
2.6200000000000	0.010435162335771
2.6300000000000	0.010589260621530
2.6400000000000	0.010745351627079
2.6500000000000	0.010903460772669
2.6600000000000	0.011063613850740
2.6700000000000	0.011225837032300
2.6800000000000	0.011390156873436
2.6900000000000	0.011556600321937
2.7000000000000	0.011725194724082
2.7100000000000	0.011895967831526
2.7200000000000	0.012068947808350
2.7300000000000	0.012244163238233
2.7400000000000	0.012421643131782
2.7500000000000	0.012601416934003
2.7600000000000	0.012783514531918
2.7700000000000	0.012967966262345
2.7800000000000	0.013154802919827
2.7900000000000	0.013344055764725
2.8000000000000	0.013535756531479
2.8100000000000	0.013729937437032
2.8200000000000	0.013926631189419
2.8300000000000	0.014125870996563
2.8400000000000	0.014327690575209
2.8500000000000	0.014532124160070
2.8600000000000	0.014739206513158
2.8700000000000	0.014948972933301
2.8800000000000	0.015161459265862
2.8900000000000	0.015376701912659
2.9000000000000	0.015594737842095
2.9100000000000	0.015815604599496
2.9200000000000	0.016039340317670
2.9300000000000	0.016265983727682
2.9400000000000	0.016495574169865
2.9500000000000	0.016728151605049
