#Parameters = {d=1; g=0.5; h=2.4; l=6; m=3; p=0.5; phi=0; s=1.3; t=0.035; theta=0; w=7}
#"Frequency / GHz"	"SZmax(2),Zmax(2) [Magnitude]"
#------------------------------------------------
2.0000000000000	0.99947477741543
2.0100000000000	0.99946889398695
2.0200000000000	0.99946286834205
2.0300000000000	0.99945670033896
2.0400000000000	0.99945038980061
2.0500000000000	0.99944393651445
2.0600000000000	0.99943734023219
2.0700000000000	0.99943060066952
2.0800000000000	0.99942371750588
2.0900000000000	0.99941669038420
2.1000000000000	0.99940951891059
2.1100000000000	0.99940220265409
2.1200000000000	0.99939474114631
2.1300000000000	0.99938713388119
2.1400000000000	0.99937938031466
2.1500000000000	0.99937147986428
2.1600000000000	0.99936343190893
2.1700000000000	0.99935523578847
2.1800000000000	0.99934689080332
2.1900000000000	0.99933839621417
2.2000000000000	0.99932975124150
2.2100000000000	0.99932095506526
2.2200000000000	0.99931200682440
2.2300000000000	0.99930290561651
2.2400000000000	0.99929365049727
2.2500000000000	0.99928424048016
2.2600000000000	0.99927467453581
2.2700000000000	0.99926495159169
2.2800000000000	0.99925507053148
2.2900000000000	0.99924503019465
2.3000000000000	0.99923482937588
2.3100000000000	0.99922446682455
2.3200000000000	0.99921394124416
2.3300000000000	0.99920325129177
2.3400000000000	0.99919239557739
2.3500000000000	0.99918137266339
2.3600000000000	0.99917018106387
2.3700000000000	0.99915881924398
2.3800000000000	0.99914728561929
2.3900000000000	0.99913557855511
2.4000000000000	0.99912369636573
2.4100000000000	0.99911163731377
2.4200000000000	0.99909939960935
2.4300000000000	0.99908698140941
2.4400000000000	0.99907438081683
2.4500000000000	0.99906159587967
2.4600000000000	0.99904862459032
2.4700000000000	0.99903546488463
2.4800000000000	0.99902211464101
2.4900000000000	0.99900857167956
2.5000000000000	0.99899483376108
2.5100000000000	0.99898089858614
2.5200000000000	0.99896676379405
2.5300000000000	0.99895242696188
2.5400000000000	0.99893788560338
2.5500000000000	0.99892313716790
2.5600000000000	0.99890817903928
2.5700000000000	0.99889300853472
2.5800000000000	0.99887762290355
2.5900000000000	0.99886201932612
2.6000000000000	0.99884619491243
2.6100000000000	0.99883014670094
2.6200000000000	0.99881387165722
2.6300000000000	0.99879736667262
2.6400000000000	0.99878062856281
2.6500000000000	0.99876365406642
2.6600000000000	0.99874643984355
2.6700000000000	0.99872898247421
2.6800000000000	0.99871127845683
2.6900000000000	0.99869332420658
2.7000000000000	0.99867511605381
2.7100000000000	0.99865665024225
2.7200000000000	0.99863792292738
2.7300000000000	0.99861893017454
2.7400000000000	0.99859966795714
2.7500000000000	0.99858013215472
2.7600000000000	0.99856031855107
2.7700000000000	0.99854022283214
2.7800000000000	0.99851984058402
2.7900000000000	0.99849916729082
2.8000000000000	0.99847819833244
2.8100000000000	0.99845692898241
2.8200000000000	0.99843535440546
2.8300000000000	0.99841346965525
2.8400000000000	0.99839126967186
2.8500000000000	0.99836874927928
2.8600000000000	0.99834590318285
2.8700000000000	0.99832272596655
2.8800000000000	0.99829921209030
2.8900000000000	0.99827535588711
2.9000000000000	0.99825115156019
2.9100000000000	0.99822659317994
2.9200000000000	0.99820167468091
2.9300000000000	0.99817638985861
2.9400000000000	0.99815073236626
2.9500000000000	0.99812469571143
2.9600000000000	0.99809827325260
2.9700000000000	0.99807145819561
2.9800000000000	0.99804424358998
2.9900000000000	0.99801662232516
3.0000000000000	0.99798858712666
3.0100000000000	0.99796013055206
3.0200000000000	0.99793124498687
3.0300000000000	0.99790192264034
3.0400000000000	0.99787215554109
3.0500000000000	0.99784193553259
3.0600000000000	0.99781125426858
3.0700000000000	0.99778010320830
3.0800000000000	0.99774847361156
3.0900000000000	0.99771635653373
3.1000000000000	0.99768374282050
3.1100000000000	0.99765062310253
3.1200000000000	0.99761698778995
3.1300000000000	0.99758282706663
3.1400000000000	0.99754813088433
3.1500000000000	0.99751288895667
3.1600000000000	0.99747709075288
3.1700000000000	0.99744072549140
3.1800000000000	0.99740378213324
3.1900000000000	0.99736624937518
3.2000000000000	0.99732811564270
3.2100000000000	0.99728936908277
3.2200000000000	0.99724999755636
3.2300000000000	0.99720998863072
3.2400000000000	0.99716932957143
3.2500000000000	0.99712800733422
3.2600000000000	0.99708600855647
3.2700000000000	0.99704331954854
3.2800000000000	0.99699992628473
3.2900000000000	0.99695581439401
3.3000000000000	0.99691096915043
3.3100000000000	0.99686537546325
3.3200000000000	0.99681901786673
3.3300000000000	0.99677188050960
3.3400000000000	0.99672394714419
3.3500000000000	0.99667520111523
3.3600000000000	0.99662562534824
3.3700000000000	0.99657520233763
3.3800000000000	0.99652391413428
3.3900000000000	0.99647174233287
3.4000000000000	0.99641866805867
3.4100000000000	0.99636467195396
3.4200000000000	0.99630973416399
3.4300000000000	0.99625383432248
3.4400000000000	0.99619695153661
3.4500000000000	0.99613906437158
3.4600000000000	0.99608015083459
3.4700000000000	0.99602018835829
3.4800000000000	0.99595915378372
3.4900000000000	0.99589702334264
3.5000000000000	0.99583377263929
3.5100000000000	0.99576937663150
3.5200000000000	0.99570380961115
3.5300000000000	0.99563704518407
3.5400000000000	0.99556905624909
3.5500000000000	0.99549981497653
3.5600000000000	0.99542929278583
3.5700000000000	0.99535746032247
3.5800000000000	0.99528428743410
3.5900000000000	0.99520974314579
3.6000000000000	0.99513379563449
3.6100000000000	0.99505641220252
3.6200000000000	0.99497755925020
3.6300000000000	0.99489720224748
3.6400000000000	0.99481530570458
3.6500000000000	0.99473183314158
3.6600000000000	0.99464674705698
3.6700000000000	0.99456000889503
3.6800000000000	0.99447157901204
3.6900000000000	0.99438141664138
3.7000000000000	0.99428947985723
3.7100000000000	0.99419572553709
3.7200000000000	0.99410010932283
3.7300000000000	0.99400258558042
3.7400000000000	0.99390310735814
3.7500000000000	0.99380162634328
3.7600000000000	0.99369809281726
3.7700000000000	0.99359245560906
3.7800000000000	0.99348466204697
3.7900000000000	0.99337465790854
3.8000000000000	0.99326238736870
3.8100000000000	0.99314779294584
3.8200000000000	0.99303081544604
3.8300000000000	0.99291139390503
3.8400000000000	0.99278946552809
3.8500000000000	0.99266496562764
3.8600000000000	0.99253782755843
3.8700000000000	0.99240798265033
3.8800000000000	0.99227536013846
3.8900000000000	0.99213988709075
3.9000000000000	0.99200148833264
3.9100000000000	0.99186008636891
3.9200000000000	0.99171560130246
3.9300000000000	0.99156795074998
3.9400000000000	0.99141704975428
3.9500000000000	0.99126281069323
3.9600000000000	0.99110514318512
3.9700000000000	0.99094395399030
3.9800000000000	0.99077914690894
3.9900000000000	0.99061062267472
4.0000000000000	0.99043827884432
4.0100000000000	0.99026200968247
4.0200000000000	0.99008170604247
4.0300000000000	0.98989725524187
4.0400000000000	0.98970854093309
4.0500000000000	0.98951544296896
4.0600000000000	0.98931783726264
4.0700000000000	0.98911559564202
4.0800000000000	0.98890858569803
4.0900000000000	0.98869667062683
4.1000000000000	0.98847970906554
4.1100000000000	0.98825755492113
4.1200000000000	0.98803005719235
4.1300000000000	0.98779705978416
4.1400000000000	0.98755840131459
4.1500000000000	0.98731391491345
4.1600000000000	0.98706342801269
4.1700000000000	0.98680676212792
4.1800000000000	0.98654373263084
4.1900000000000	0.98627414851195
4.2000000000000	0.98599781213338
4.2100000000000	0.98571451897109
4.2200000000000	0.98542405734626
4.2300000000000	0.98512620814515
4.2400000000000	0.98482074452698
4.2500000000000	0.98450743161940
4.2600000000000	0.98418602620073
4.2700000000000	0.98385627636870
4.2800000000000	0.98351792119473
4.2900000000000	0.98317069036339
4.3000000000000	0.98281430379619
4.3100000000000	0.98244847125896
4.3200000000000	0.98207289195229
4.3300000000000	0.98168725408396
4.3400000000000	0.98129123442279
4.3500000000000	0.98088449783294
4.3600000000000	0.98046669678772
4.3700000000000	0.98003747086218
4.3800000000000	0.97959644620324
4.3900000000000	0.97914323497661
4.4000000000000	0.97867743478929
4.4100000000000	0.97819862808646
4.4200000000000	0.97770638152196
4.4300000000000	0.97720024530067
4.4400000000000	0.97667975249204
4.4500000000000	0.97614441831305
4.4600000000000	0.97559373937950
4.4700000000000	0.97502719292421
4.4800000000000	0.97444423598047
4.4900000000000	0.97384430452951
4.5000000000000	0.97322681261015
